Accuracy For QCs Used	Accuracy For Stds Used	Baseline Sub. Window	Calc Conc Used	Comment	End Mass	Expected RT	Experiment	Extraction Type	GroupName	Ion Ratio Tolerance	Ion Ratio Used	IS	Lower Lim Calc Conc	Max Tolerance LLOQ	Max Tolerance QC	Max Tolerance Stds	Min Peak Height	Min Peak Width	Name	Noise Percentage	Peak Splitting Factor	Period	Regression Type	Report Largest Peak	Smoothing Width	Start Mass	Units	Update RT	Upper Lim Calc Conc	Use Area
TRUE	TRUE	0.1	TRUE		267.1428428	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K267.1375	100	1	1	Linear	TRUE	3	267.1321573		0		TRUE
TRUE	TRUE	0.1	TRUE		257.1584431	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K257.1533	100	1	1	Linear	TRUE	3	257.1481569		0		TRUE
TRUE	TRUE	0.1	TRUE		255.1790035	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K255.1739	100	1	1	Linear	TRUE	3	255.1687965		0		TRUE
TRUE	TRUE	0.1	TRUE		247.152743	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K247.1478	100	1	1	Linear	TRUE	3	247.142857		0		TRUE
TRUE	TRUE	0.1	TRUE		241.1633232	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K241.1585	100	1	1	Linear	TRUE	3	241.1536768		0		TRUE
TRUE	TRUE	0.1	TRUE		241.1268224	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K241.122	100	1	1	Linear	TRUE	3	241.1171776		0		TRUE
TRUE	TRUE	0.1	TRUE		239.1474829	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K239.1427	100	1	1	Linear	TRUE	3	239.1379171		0		TRUE
TRUE	TRUE	0.1	TRUE		258.1664632	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K258.1613	100	1	1	Linear	TRUE	3	258.1561368		0		TRUE
TRUE	TRUE	0.1	TRUE		285.154103	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K285.1484	100	1	1	Linear	TRUE	3	285.142697		0		TRUE
TRUE	TRUE	0.1	TRUE		183.1203623	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K183.1167	100	1	1	Linear	TRUE	3	183.1130377		0		TRUE
TRUE	TRUE	0.1	TRUE		343.1966638	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K343.1898	100	1	1	Linear	TRUE	3	343.1829362		0		TRUE
TRUE	TRUE	0.1	TRUE		241.1632092	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K241.158386	100	1	1	Linear	TRUE	3	241.1535628		0		TRUE
TRUE	TRUE	0.1	TRUE		343.1976288	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K343.190765	100	1	1	Linear	TRUE	3	343.1839012		0		TRUE
TRUE	TRUE	0.1	TRUE		237.1316805	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K237.126938	100	1	1	Linear	TRUE	3	237.1221955		0		TRUE
TRUE	TRUE	0.1	TRUE		147.0831116	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K147.08017	100	1	1	Linear	TRUE	3	147.0772284		0		TRUE
TRUE	TRUE	0.1	TRUE		225.1307075	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K225.126205	100	1	1	Linear	TRUE	3	225.1217025		0		TRUE
TRUE	TRUE	0.1	TRUE		295.1750034	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K295.1691	100	1	1	Linear	TRUE	3	295.1631966		0		TRUE
TRUE	TRUE	0.1	TRUE		297.1905437	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K297.1846	100	1	1	Linear	TRUE	3	297.1786563		0		TRUE
TRUE	TRUE	0.1	TRUE		299.1697833	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K299.1638	100	1	1	Linear	TRUE	3	299.1578167		0		TRUE
TRUE	TRUE	0.1	TRUE		301.1854236	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K301.1794	100	1	1	Linear	TRUE	3	301.1733764		0		TRUE
TRUE	TRUE	0.1	TRUE		307.1749434	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K307.1688	100	1	1	Linear	TRUE	3	307.1626566		0		TRUE
TRUE	TRUE	0.1	TRUE		315.2015039	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K315.1952	100	1	1	Linear	TRUE	3	315.1888961		0		TRUE
TRUE	TRUE	0.1	TRUE		325.1859036	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K325.1794	100	1	1	Linear	TRUE	3	325.1728964		0		TRUE
TRUE	TRUE	0.1	TRUE		121.0677823	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K121.065361	100	1	1	Linear	TRUE	3	121.0629397		0		TRUE
TRUE	TRUE	0.1	TRUE		299.1698833	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K299.1639	100	1	1	Linear	TRUE	3	299.1579167		0		TRUE
TRUE	TRUE	0.1	TRUE		135.0827496	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K135.080048	100	1	1	Linear	TRUE	3	135.0773464		0		TRUE
TRUE	TRUE	0.1	TRUE		145.104312	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K145.10141	100	1	1	Linear	TRUE	3	145.098508		0		TRUE
TRUE	TRUE	0.1	TRUE		161.0988949	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K161.095673	100	1	1	Linear	TRUE	3	161.0924511		0		TRUE
TRUE	TRUE	0.1	TRUE		171.0839116	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K171.08049	100	1	1	Linear	TRUE	3	171.0770684		0		TRUE
TRUE	TRUE	0.1	TRUE		173.0993939	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K173.095932	100	1	1	Linear	TRUE	3	173.0924701		0		TRUE
TRUE	TRUE	0.1	TRUE		185.1005499	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K185.096848	100	1	1	Linear	TRUE	3	185.0931461		0		TRUE
TRUE	TRUE	0.1	TRUE		197.0995539	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K197.095612	100	1	1	Linear	TRUE	3	197.0916701		0		TRUE
TRUE	TRUE	0.1	TRUE		209.0992599	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K209.095078	100	1	1	Linear	TRUE	3	209.0908961		0		TRUE
TRUE	TRUE	0.1	TRUE		211.1164352	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K211.112213	100	1	1	Linear	TRUE	3	211.1079908		0		TRUE
TRUE	TRUE	0.1	TRUE		159.0833816	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K159.0802	100	1	1	Linear	TRUE	3	159.0770184		0		TRUE
TRUE	TRUE	0.1	TRUE		223.1151342	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K223.110672	100	1	1	Linear	TRUE	3	223.1062098		0		TRUE
TRUE	TRUE	0.1	TRUE		199.1145782	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K199.110596	100	1	1	Linear	TRUE	3	199.1066138		0		TRUE
TRUE	TRUE	0.1	TRUE		182.1081801	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K182.104538	100	1	1	Linear	TRUE	3	182.1008959		0		TRUE
TRUE	TRUE	0.1	TRUE		181.105947	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K181.102325	100	1	1	Linear	TRUE	3	181.098703		0		TRUE
TRUE	TRUE	0.1	TRUE		179.0887257	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K179.085144	100	1	1	Linear	TRUE	3	179.0815623		0		TRUE
TRUE	TRUE	0.1	TRUE		178.0812896	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K178.077728	100	1	1	Linear	TRUE	3	178.0741664		0		TRUE
TRUE	TRUE	0.1	TRUE		279.1796835	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K279.1741	100	1	1	Linear	TRUE	3	279.1685165		0		TRUE
TRUE	TRUE	0.1	TRUE		289.1642832	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K289.1585	100	1	1	Linear	TRUE	3	289.1527168		0		TRUE
TRUE	TRUE	0.1	TRUE		239.1472538	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K239.142471	100	1	1	Linear	TRUE	3	239.1376882		0		TRUE
TRUE	TRUE	0.1	TRUE		249.1318745	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K249.126892	100	1	1	Linear	TRUE	3	249.1219095		0		TRUE
TRUE	TRUE	0.1	TRUE		249.1694423	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K249.164459	100	1	1	Linear	TRUE	3	249.1594757		0		TRUE
TRUE	TRUE	0.1	TRUE		251.1473418	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K251.142319	100	1	1	Linear	TRUE	3	251.1372962		0		TRUE
TRUE	TRUE	0.1	TRUE		265.1628352	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K265.157532	100	1	1	Linear	TRUE	3	265.1522288		0		TRUE
TRUE	TRUE	0.1	TRUE		266.1711563	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K266.165833	100	1	1	Linear	TRUE	3	266.1605097		0		TRUE
TRUE	TRUE	0.1	TRUE		267.1786225	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K267.173279	100	1	1	Linear	TRUE	3	267.1679355		0		TRUE
TRUE	TRUE	0.1	TRUE		274.1382947	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K274.132812	100	1	1	Linear	TRUE	3	274.1273293		0		TRUE
TRUE	TRUE	0.1	TRUE		277.1637162	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K277.158173	100	1	1	Linear	TRUE	3	277.1526298		0		TRUE
TRUE	TRUE	0.1	TRUE		279.1806625	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K279.175079	100	1	1	Linear	TRUE	3	279.1694955		0		TRUE
TRUE	TRUE	0.1	TRUE		289.1638342	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K289.158051	100	1	1	Linear	TRUE	3	289.1522678		0		TRUE
TRUE	TRUE	0.1	TRUE		295.1751234	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K295.16922	100	1	1	Linear	TRUE	3	295.1633166		0		TRUE
TRUE	TRUE	0.1	TRUE		307.1757604	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K307.169617	100	1	1	Linear	TRUE	3	307.1634736		0		TRUE
TRUE	TRUE	0.1	TRUE		399.1653654	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K_B	100	1	1	Linear	TRUE	3	399.1493991		0		TRUE
TRUE	TRUE	0.1	TRUE		308.1773974	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K308.171234	100	1	1	Linear	TRUE	3	308.1650706		0		TRUE
TRUE	TRUE	0.1	TRUE		325.1856416	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K325.179138	100	1	1	Linear	TRUE	3	325.1726344		0		TRUE
TRUE	TRUE	0.1	TRUE		326.1902697	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K326.183746	100	1	1	Linear	TRUE	3	326.1772223		0		TRUE
TRUE	TRUE	0.1	TRUE		344.2020439	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K344.19516	100	1	1	Linear	TRUE	3	344.1882761		0		TRUE
TRUE	TRUE	0.1	TRUE		361.208884	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K361.20166	100	1	1	Linear	TRUE	3	361.194436		0		TRUE
TRUE	TRUE	0.1	TRUE		141.0724934	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K141.069672	100	1	1	Linear	TRUE	3	141.0668506		0		TRUE
TRUE	TRUE	0.1	TRUE		165.0738424	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K165.070541	100	1	1	Linear	TRUE	3	165.0672396		0		TRUE
TRUE	TRUE	0.1	TRUE		166.0813706	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K166.078049	100	1	1	Linear	TRUE	3	166.0747274		0		TRUE
TRUE	TRUE	0.1	TRUE		167.0845486	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K167.081207	100	1	1	Linear	TRUE	3	167.0778654		0		TRUE
TRUE	TRUE	0.1	TRUE		297.1907437	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K297.1848	100	1	1	Linear	TRUE	3	297.1788563		0		TRUE
TRUE	TRUE	0.1	TRUE		148.0854046	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K148.082443	100	1	1	Linear	TRUE	3	148.0794814		0		TRUE
TRUE	TRUE	0.1	TRUE		301.1855236	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K301.1795	100	1	1	Linear	TRUE	3	301.1734764		0		TRUE
TRUE	TRUE	0.1	TRUE		171.1201223	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K171.1167	100	1	1	Linear	TRUE	3	171.1132777		0		TRUE
TRUE	TRUE	0.1	TRUE		130.0800015	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K130.0774	100	1	1	Linear	TRUE	3	130.0747985		0		TRUE
TRUE	TRUE	0.1	TRUE		129.0722814	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K129.0697	100	1	1	Linear	TRUE	3	129.0671186		0		TRUE
TRUE	TRUE	0.1	TRUE		128.0643612	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K128.0618	100	1	1	Linear	TRUE	3	128.0592388		0		TRUE
TRUE	TRUE	0.1	TRUE		123.0826616	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K123.0802	100	1	1	Linear	TRUE	3	123.0777384		0		TRUE
TRUE	TRUE	0.1	TRUE		159.1198823	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K159.1167	100	1	1	Linear	TRUE	3	159.1135177		0		TRUE
TRUE	TRUE	0.1	TRUE		161.0990219	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K161.0958	100	1	1	Linear	TRUE	3	161.0925781		0		TRUE
TRUE	TRUE	0.1	TRUE		163.1146622	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K163.1114	100	1	1	Linear	TRUE	3	163.1081378		0		TRUE
TRUE	TRUE	0.1	TRUE		185.1359026	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K185.1322	100	1	1	Linear	TRUE	3	185.1284974		0		TRUE
TRUE	TRUE	0.1	TRUE		243.1424628	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K243.1376	100	1	1	Linear	TRUE	3	243.1327372		0		TRUE
TRUE	TRUE	0.1	TRUE		241.1631232	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K241.1583	100	1	1	Linear	TRUE	3	241.1534768		0		TRUE
TRUE	TRUE	0.1	TRUE		227.1471429	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K227.1426	100	1	1	Linear	TRUE	3	227.1380571		0		TRUE
TRUE	TRUE	0.1	TRUE		225.1313025	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K225.1268	100	1	1	Linear	TRUE	3	225.1222975		0		TRUE
TRUE	TRUE	0.1	TRUE		209.1360826	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K209.1319	100	1	1	Linear	TRUE	3	209.1277174		0		TRUE
TRUE	TRUE	0.1	TRUE		197.1361426	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K197.1322	100	1	1	Linear	TRUE	3	197.1282574		0		TRUE
TRUE	TRUE	0.1	TRUE		195.1203023	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K195.1164	100	1	1	Linear	TRUE	3	195.1124977		0		TRUE
TRUE	TRUE	0.1	TRUE		193.104762	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K193.1009	100	1	1	Linear	TRUE	3	193.097038		0		TRUE
TRUE	TRUE	0.1	TRUE		183.1201623	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K183.1165	100	1	1	Linear	TRUE	3	183.1128377		0		TRUE
TRUE	TRUE	0.1	TRUE		285.1903037	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K285.1846	100	1	1	Linear	TRUE	3	285.1788963		0		TRUE
TRUE	TRUE	0.1	TRUE		181.104322	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K181.1007	100	1	1	Linear	TRUE	3	181.097078		0		TRUE
TRUE	TRUE	0.1	TRUE		180.0966019	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K180.093	100	1	1	Linear	TRUE	3	180.0893981		0		TRUE
TRUE	TRUE	0.1	TRUE		179.0886817	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K179.0851	100	1	1	Linear	TRUE	3	179.0815183		0		TRUE
TRUE	TRUE	0.1	TRUE		133.0671613	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K133.0645	100	1	1	Linear	TRUE	3	133.0618387		0		TRUE
TRUE	TRUE	0.1	TRUE		133.103562	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K133.1009	100	1	1	Linear	TRUE	3	133.098238		0		TRUE
TRUE	TRUE	0.1	TRUE		135.0829016	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K135.0802	100	1	1	Linear	TRUE	3	135.0774984		0		TRUE
TRUE	TRUE	0.1	TRUE		121.0669213	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K121.0645	100	1	1	Linear	TRUE	3	121.0620787		0		TRUE
TRUE	TRUE	0.1	TRUE		295.1751034	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K295.1692	100	1	1	Linear	TRUE	3	295.1632966		0		TRUE
TRUE	TRUE	0.1	TRUE		279.1800835	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K279.1745	100	1	1	Linear	TRUE	3	279.1689165		0		TRUE
TRUE	TRUE	0.1	TRUE		147.0838416	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K147.0809	100	1	1	Linear	TRUE	3	147.0779584		0		TRUE
TRUE	TRUE	0.1	TRUE		343.1968638	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K343.19	100	1	1	Linear	TRUE	3	343.1831362		0		TRUE
TRUE	TRUE	0.1	TRUE		289.1641832	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K289.1584	100	1	1	Linear	TRUE	3	289.1526168		0		TRUE
TRUE	TRUE	0.1	TRUE		279.1803835	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K279.1748	100	1	1	Linear	TRUE	3	279.1692165		0		TRUE
TRUE	TRUE	0.1	TRUE		265.1643032	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K265.159	100	1	1	Linear	TRUE	3	265.1536968		0		TRUE
TRUE	TRUE	0.1	TRUE		265.1633032	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K265.158	100	1	1	Linear	TRUE	3	265.1526968		0		TRUE
TRUE	TRUE	0.1	TRUE		307.1750434	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K307.1689	100	1	1	Linear	TRUE	3	307.1627566		0		TRUE
TRUE	TRUE	0.1	TRUE		159.0834816	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K159.0803	100	1	1	Linear	TRUE	3	159.0771184		0		TRUE
TRUE	TRUE	0.1	TRUE		135.1191023	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K135.1164	100	1	1	Linear	TRUE	3	135.1136977		0		TRUE
TRUE	TRUE	0.1	TRUE		157.104042	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K157.1009	100	1	1	Linear	TRUE	3	157.097758		0		TRUE
TRUE	TRUE	0.1	TRUE		155.0884017	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K155.0853	100	1	1	Linear	TRUE	3	155.0821983		0		TRUE
TRUE	TRUE	0.1	TRUE		148.0909618	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K148.088	100	1	1	Linear	TRUE	3	148.0850382		0		TRUE
TRUE	TRUE	0.1	TRUE		147.0831416	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K147.0802	100	1	1	Linear	TRUE	3	147.0772584		0		TRUE
TRUE	TRUE	0.1	TRUE		145.103802	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K145.1009	100	1	1	Linear	TRUE	3	145.097998		0		TRUE
TRUE	TRUE	0.1	TRUE		145.0674013	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K145.0645	100	1	1	Linear	TRUE	3	145.0615987		0		TRUE
TRUE	TRUE	0.1	TRUE		143.0881617	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K143.0853	100	1	1	Linear	TRUE	3	143.0824383		0		TRUE
TRUE	TRUE	0.1	TRUE		142.0803415	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K142.0775	100	1	1	Linear	TRUE	3	142.0746585		0		TRUE
TRUE	TRUE	0.1	TRUE		141.0724214	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K141.0696	100	1	1	Linear	TRUE	3	141.0667786		0		TRUE
TRUE	TRUE	0.1	TRUE		173.0990619	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K173.0956	100	1	1	Linear	TRUE	3	173.0921381		0		TRUE
TRUE	TRUE	0.1	TRUE		307.1756434	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K307.1695	100	1	1	Linear	TRUE	3	307.1633566		0		TRUE
TRUE	TRUE	0.1	TRUE		171.0835216	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K171.0801	100	1	1	Linear	TRUE	3	171.0766784		0		TRUE
TRUE	TRUE	0.1	TRUE		121.0671213	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K121.0647	100	1	1	Linear	TRUE	3	121.0622787		0		TRUE
TRUE	TRUE	0.1	TRUE		171.0834216	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K171.08	100	1	1	Linear	TRUE	3	171.0765784		0		TRUE
TRUE	TRUE	0.1	TRUE		171.0836216	13.06914492	8	Scan	HMDB0014998+K	20	TRUE	FALSE		20	15	15	0	4	HMDB0014998+K171.0802	100	1	1	Linear	TRUE	3	171.0767784		0		TRUE
